location,other_location_details,size,bedrooms,bathrooms,price,property_type,purchase_type,source,beds,baths,toilets
Nyali,"beach road, Nyali Area",1760.0,3.0,3.0,10500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Masanduku Lane,Lavington,2400.0,3.0,2.0,22000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nyali,Nyali Area,2786.0,4.0,5.0,22000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
links road Nyali,"Nyali Area, Nyali",3500.0,4.0,5.0,30000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Gitanga Road,Lavington,2400.0,4.0,5.0,38000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Gatundu Close,Kileleshwa,2400.0,2.0,3.0,18500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Westlands Area,Westlands,2400.0,1.0,1.0,11900000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Galu Beach,Diani,2400.0,3.0,3.0,6713000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Peponi Road,"Westlands Area, Westlands",2400.0,3.0,3.0,33000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nyali,Nyali Area,5200.0,4.0,5.0,55000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Bamburi,Bamburi,2400.0,2.0,2.0,45000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
state house,State House,2400.0,3.0,4.0,26000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nyali Area,Nyali,2400.0,3.0,3.0,32000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nyali Area,Nyali,3000.0,3.0,3.0,25000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nyali Area,Nyali,3500.0,4.0,4.0,30000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Shanzu,Shanzu,2400.0,3.0,3.0,6700000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Waiyaki Way,Westlands,2400.0,4.0,3.0,28000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nyali,Nyali Area,2680.0,3.0,4.0,18500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Riverside,Westlands,2400.0,4.0,4.0,49500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nyali Area,Nyali,2400.0,3.0,3.0,25500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Garden city,Thika Road,2400.0,3.0,2.0,16000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Garden City,Thika Road,2400.0,2.0,2.0,13500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Ngong Road,Ngong Road,2400.0,3.0,4.0,13500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nyali Mombasa,"Nyali Area, Nyali",1860.0,2.0,2.0,16000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Ngong Road,Ngong Road,2400.0,3.0,3.0,13000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nairobi,Lavington,2400.0,3.0,3.0,30000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Along Riara Road,"Nairobi, Kilimani",2200.0,3.0,3.0,20000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Lavington,Lavington,2400.0,4.0,5.0,23000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Kileleshwa,Kileleshwa,2400.0,1.0,1.0,5800000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nyali Area,Nyali,2400.0,3.0,4.0,29000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Mtwapa,Mtwapa,1102.0,2.0,2.0,4500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nairobi,"Close to Limuru Road, Parklands, Westlands",1800.0,3.0,2.0,17800000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nyali Area,Nyali,2400.0,3.0,3.0,15500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nyali Area,Nyali,2400.0,3.0,2.0,21000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nyali Area,Nyali,2400.0,3.0,2.0,13000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Mombasa CBD,Mombasa Island,2400.0,2.0,2.0,7500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Kilimani,Kilimani,2400.0,2.0,3.0,13500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Kilimani,Kilimani,2400.0,3.0,4.0,16500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Mountain View,Westlands,2400.0,3.0,3.0,13500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nyali Area,Nyali,2400.0,3.0,3.0,7500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nyali Area,Nyali,2400.0,3.0,4.0,35000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Kileleshwa,Kileleshwa,2400.0,4.0,4.0,25500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Spring Valley,Westlands,2400.0,4.0,5.0,40000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
456,"lavington, Lavington",2400.0,8.0,10.0,31000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Taarifa Rd Nairobi,"Parklands, Westlands",2400.0,3.0,3.0,33000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nyali Area,Nyali,2400.0,3.0,3.0,26000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nyali Area,Nyali,2400.0,3.0,2.0,26000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nyali Area,Nyali,2400.0,3.0,2.0,16000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Kileleshwa,Kileleshwa,2400.0,3.0,4.0,16000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nyali Area,Nyali,2400.0,4.0,2.0,40000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Bamburi,Bamburi,2400.0,3.0,2.0,25000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Watamu,Watamu,2400.0,3.0,2.0,6713000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Othaya road,Lavington,2400.0,3.0,4.0,19000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Parklands,Westlands,2400.0,3.0,3.0,34500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nyali Area,Nyali,2400.0,3.0,3.0,30000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nairobi,"Kenya, Westlands Area, Westlands",2400.0,3.0,2.0,35000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
links road Nyali,"Nyali Area, Nyali",2680.0,3.0,4.0,23000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Malindi,Malindi,2400.0,2.0,2.0,11000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Malindi,Malindi,2400.0,2.0,2.0,18000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Parklands,Westlands,2260.0,3.0,3.0,34000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Pangani,Ring Road,2400.0,3.0,3.0,10000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nyali,Nyali Area,2400.0,2.0,2.0,17500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Westlands Area,Westlands,2400.0,3.0,3.0,23000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nairobi,"Westlands, Westlands Area",2400.0,4.0,4.0,55000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
mtwapa,Mtwapa,1180.0,2.0,3.0,7000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Highrise,Highrise,2400.0,2.0,1.0,6000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nyali,Nyali Area,1670.0,2.0,2.0,18000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nyali,Nyali Area,1984.0,3.0,2.0,9800000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Mountain View,Westlands,2400.0,2.0,2.0,9000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Kileleshwa,Kileleshwa,2400.0,3.0,2.0,30000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Naivasha Road,Naivasha Road,2400.0,2.0,2.0,7950000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Mombasa CBD,Mombasa Island,2400.0,2.0,2.0,18000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Westlands Area,Westlands,1299.0,2.0,2.0,15000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
MTWAPA,Mtwapa,1090.0,2.0,2.0,4500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nyali Area,Nyali,2400.0,3.0,4.0,27500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Bamburi,Bamburi,2400.0,2.0,2.0,17500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nyali Area,Nyali,2400.0,3.0,2.0,18000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Mpaka road,"Parklands, Westlands",2400.0,4.0,3.0,32000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Mountain View,Westlands,2400.0,3.0,2.0,10000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Syokimau,Syokimau,968.0,2.0,2.0,6800000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Lavington,Lavington,2400.0,1.0,1.0,12000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Fourways Junction Estate,Kiambu Road,2400.0,3.0,2.0,13800000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Ruaka,Ruaka,2400.0,3.0,2.0,9200000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
kilimani,Kilimani,2400.0,2.0,2.0,14000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Mkomani,Nyali,2400.0,3.0,3.0,60000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nairobi,"Mandera Road, Kileleshwa",2400.0,2.0,2.0,16000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Shanzu,Shanzu,2400.0,2.0,3.0,6000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Riverside,Westlands,2400.0,4.0,4.0,135000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Athi River,Athi River,2400.0,3.0,3.0,11000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Thika,Thika,2400.0,1.0,1.0,17000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nyali Area,Nyali,2400.0,3.0,3.0,25000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Tatu City,Ruiru,2400.0,2.0,2.0,6713000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Embakasi,Embakasi,2400.0,1.0,2.0,75000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Westlands Area,Westlands,2400.0,2.0,2.0,26500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
kilimani,Kilimani,2400.0,4.0,4.0,19000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Redhill Link Rd At Gacharage Area,Ruaka,2400.0,2.0,2.0,6800000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Kilimani,Kilimani,2400.0,3.0,2.0,14000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Hurlingham,Hurlingham,2400.0,3.0,2.0,16000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Parklands Road,"Westlands, Nairobi, Parklands",2400.0,4.0,2.0,40000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Westlands Area,Westlands,2400.0,3.0,2.0,32000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Kasarani,Kasarani,2400.0,3.0,2.0,10000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Athi River,Athi River,2400.0,3.0,2.0,5000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Riverside,Westlands,2400.0,4.0,5.0,55000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Lavington,Lavington,2400.0,4.0,4.0,38000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Ruaka,Ruaka,2400.0,2.0,2.0,6300000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Kilimani,Kilimani,2400.0,3.0,2.0,13000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Mocah Apartments,Thindigua,2400.0,3.0,2.0,13000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Langata Road,Langata,2400.0,3.0,2.0,14200000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Fourways Junction Estate,Kiambu Road,2400.0,2.0,2.0,9500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Westlands,"Nairobi Kenya, Waiyaki Way",2400.0,3.0,2.0,16000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Old Nyali,"Nyali Area, Nyali",2400.0,3.0,2.0,17000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Kilimani,Kilimani,2400.0,3.0,3.0,22000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Mombasa CBD,Mombasa Island,2400.0,2.0,2.0,60000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Jade Residency,"Kindaruma Rd, Kilimani",2400.0,2.0,2.0,14000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Mtwapa,Mtwapa,2400.0,2.0,2.0,40000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Malindi,Malindi,2400.0,2.0,2.0,8000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Enaki Town,"Nyari, Westlands",2400.0,4.0,5.0,80000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Enaki Town,"Nyari, Westlands",2400.0,3.0,4.0,30000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Enaki Town,"Nyari, Westlands",2400.0,2.0,3.0,20500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Mombasa CBD,Mombasa Island,2400.0,4.0,2.0,50000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nyali Area,Nyali,2400.0,3.0,2.0,60000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
South C,South C,2400.0,3.0,2.0,11800000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Malindi,Malindi,2400.0,2.0,2.0,35000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Maple & Garnet,"Sports Road, Westlands Area, Westlands",2400.0,3.0,3.0,24500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Kikambala Road,Kileleshwa,2400.0,1.0,1.0,8500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Kileleshwa,Kileleshwa,2400.0,2.0,2.0,18100000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Grand Premier,"Argwings Kodhek Road, Lavington",1380.0,2.0,2.0,16000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Donholm,Donholm,2400.0,2.0,2.0,65000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nyali Area,Nyali,2400.0,3.0,2.0,22500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nyali Area,Nyali,2400.0,2.0,2.0,19500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Rivera Towers,Hurlingham,2400.0,3.0,3.0,27000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Kisauni,Kisauni,2400.0,1.0,2.0,7500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Bamburi,Bamburi,2400.0,1.0,2.0,18000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Shanzu,Shanzu,2400.0,3.0,2.0,25000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Bamburi,Bamburi,2400.0,2.0,2.0,27000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nyali Area,Nyali,2400.0,3.0,2.0,17000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Mtwapa,Mtwapa,2400.0,3.0,2.0,5500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Kileleshwa,Kileleshwa,2400.0,2.0,2.0,15240000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Crystal Rivers Residency,Athi River,2400.0,3.0,3.0,6500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nyali,"area, Kongowea",2400.0,3.0,2.0,10000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nyali,"New malindi road, Mombasa CBD, Mombasa Island",1860.0,2.0,2.0,18000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Lavington,Lavington,2400.0,2.0,2.0,17000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Lavington,Lavington,2400.0,2.0,2.0,18500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Lavington,Lavington,2400.0,2.0,3.0,15000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Kileleshwa,Kileleshwa,25000.0,3.0,3.0,23000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Tudor,Mombasa Island,2400.0,3.0,3.0,10500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Shanzu,Shanzu,2400.0,1.0,1.0,7500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Bamburi,Bamburi,2400.0,1.0,1.0,4500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Chady road,Syokimau,2400.0,3.0,3.0,6000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Riverside Gardens,"Riverside, Westlands",991.0,2.0,2.0,21500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Unity east,"Tatu City, Ruiru",2400.0,2.0,2.0,9520000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Bamburi,Bamburi,2400.0,2.0,1.0,4200000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Wanyee Road,Dagoretti Corner,2400.0,0.0,1.0,2000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Spring Valley,"Peponi Rd, Westlands Area, Westlands",3065.0,3.0,3.0,45000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Peponi Rd,"Westlands Area, Westlands",4650.0,4.0,4.0,76000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Mogotio Rd,"Westlands Area, Westlands",900.0,2.0,2.0,11000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
5,"TURBO ROAD, Kilimani",2400.0,3.0,2.0,17500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Peponi Rd,"Westlands Area, Westlands",2200.0,2.0,2.0,27000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
General Mathenge Rd,"Westlands Area, Westlands",1700.0,2.0,2.0,22100000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Peponi Rd,"Westlands Area, Westlands",4262.0,4.0,4.0,52000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Muguga Green,"Brookside, Westlands",2400.0,3.0,4.0,20900000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
2nd Parklands Avenue,"Parklands, Westlands",2400.0,4.0,4.0,28000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Jade Residence,"Kindaruma Road, Kilimani",2400.0,2.0,2.0,18000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Githuri Rd,"Parklands, Westlands",2200.0,3.0,3.0,24000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Malindi,Malindi,2400.0,2.0,2.0,15000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
SHANZU,Shanzu,2400.0,3.0,3.0,16000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nyali,Nyali Area,2400.0,10.0,2.0,130000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Thindigua,"Kiambu Road, Kiambu Road",2400.0,3.0,2.0,10500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Ruaka,"ruaka, Ruaka",2400.0,0.0,1.0,3500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Parklands,Westlands,2400.0,4.0,4.0,45000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
peponi road,"Spring Valley, Westlands",2400.0,3.0,4.0,77000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Kileleshwa,Kileleshwa,2400.0,3.0,3.0,24000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Lower Kabete,Westlands,2400.0,3.0,4.0,45000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Kileleshwa,Kileleshwa,2400.0,4.0,4.0,23000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Parklands,Westlands,2400.0,4.0,4.0,35000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Kilimani,Kilimani,2400.0,3.0,4.0,22000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Lavington,Lavington,2400.0,1.0,2.0,7000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nyali Area,Nyali,2400.0,3.0,3.0,11500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Riverside,Westlands,2400.0,3.0,4.0,44000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Watamu,Watamu,2400.0,2.0,2.0,20000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Kileleshwa,Kileleshwa,2400.0,3.0,3.0,26000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Westlands Area,Westlands,2400.0,1.0,2.0,7800000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
General Mathenge Road,"General Mathenge, Westlands",2400.0,4.0,4.0,47000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Kileleshwa,Kileleshwa,2400.0,3.0,3.0,25000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Waiyaki Way,Westlands,2400.0,3.0,2.0,12000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Mtwapa,Mtwapa,2400.0,3.0,2.0,18000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Westlands,"Church road, Westlands Area",2400.0,2.0,2.0,19500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
2288,"P.O Box, Westlands Area, Westlands",2400.0,1.0,1.0,15500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
2288,"P.O Box, Westlands Area, Westlands",2400.0,2.0,2.0,16500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Upperhill,Upper Hill,2400.0,4.0,4.0,26000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Kitengela,Kitengela,2400.0,3.0,3.0,5000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Kilimani,Kilimani,2400.0,3.0,3.0,17000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Mombasa Road,Industrial Area,2400.0,1.0,1.0,10800000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Bhanderi Road,"Parklands, Westlands",2400.0,3.0,3.0,21000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Githuri Road,"Parklands, Westlands",2400.0,4.0,4.0,50000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Ojijo Rd,"Westlands Area, Westlands",2400.0,2.0,2.0,14500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Ojijo Close,"Parklands, Westlands",2400.0,2.0,2.0,14500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
General Mathenge Road,"Westlands Area, Westlands",2400.0,4.0,4.0,32000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
4th Parklands Avenue,"Parklands, Westlands",2400.0,4.0,4.0,27000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
General Mathenge,Westlands,2400.0,3.0,3.0,23500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Githuri Road,"Parklands, Westlands",2400.0,3.0,3.0,20000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Parklands,Westlands,2400.0,4.0,4.0,47000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Wambugu Road,"Parklands, Westlands",2400.0,3.0,2.0,19000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Mbaazi Road,Lavington,2400.0,2.0,2.0,16000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Ojijo Close,"Parklands, Westlands",2400.0,3.0,2.0,22000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nyali,Kongowea,2400.0,4.0,4.0,33000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Mogotio Road,"Parklands, Westlands",2400.0,3.0,3.0,16000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
3rd Parklands,"Parklands, Westlands",2400.0,4.0,4.0,35000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Bamburi,Bamburi,2400.0,1.0,1.0,2150000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Nyali Area,Nyali,2400.0,3.0,3.0,21000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Mpaka Road,"Parklands, Westlands",2400.0,3.0,2.0,15500000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Swaminarayan Road,"Parklands, Westlands",2400.0,3.0,3.0,27000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Gatundu Road,Kileleshwa,2400.0,2.0,1.0,20000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Brookside Drive,"Brookside, Westlands",2400.0,3.0,2.0,20000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Kizingo,Mombasa Island,2400.0,3.0,3.0,14000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Phase II,"Nyayo Estate, Embakasi",2400.0,3.0,2.0,8200000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Mogotio Road,"Parklands, Westlands",2400.0,2.0,1.0,17000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Bamburi,Bamburi,2400.0,10.0,10.0,90000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Spring Valley,Westlands,2400.0,3.0,3.0,42000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
General Mathenge Road,"General Mathenge, Westlands",2400.0,2.0,2.0,19300000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Mandera Road,Kileleshwa,2400.0,3.0,3.0,26000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
Kizingo,Mombasa Island,2400.0,3.0,3.0,19000000.0,Apartment,Sale,buyrentkenya,2.0,2.0,2.0
